danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.769,0.585,8.0,-7.891,0.0,0.192,0.619,0.0,0.114,0.6729999999999999,159.94,169500.0,4.0
0.716,0.427,1.0,-8.992,1.0,0.053,0.187,0.0,0.354,0.223,108.993,143334.0,4.0
0.787,0.7659999999999999,1.0,-4.941,1.0,0.285,0.0238,0.0,0.283,0.406,109.164,195971.0,3.0
0.7959999999999999,0.467,11.0,-6.292999999999999,1.0,0.34,0.2019999999999999,3.32e-05,0.206,0.4,179.97400000000002,173760.0,3.0
0.763,0.7859999999999999,10.0,-6.472,0.0,0.2289999999999999,0.0146,0.0114,0.0817,0.504,187.71400000000003,325507.0,4.0
0.906,0.545,11.0,-4.977,0.0,0.344,0.181,0.0,0.091,0.5429999999999999,139.93200000000002,186827.0,4.0
0.68,0.7340000000000001,1.0,-5.093999999999999,1.0,0.263,0.071,0.0,0.483,0.381,130.08,116558.0,4.0
0.8959999999999999,0.134,7.0,-10.806,1.0,0.374,0.0809,0.427,0.104,0.12,201.978,133510.0,4.0
0.6679999999999999,0.623,0.0,-9.298,1.0,0.446,0.0107,0.0,0.111,0.286,180.062,172259.0,4.0
0.514,0.634,1.0,-6.513999999999999,1.0,0.3829999999999999,0.235,0.0,0.13,0.308,152.362,193013.0,4.0
0.6809999999999999,0.828,6.0,-4.5760000000000005,1.0,0.305,0.138,0.0,0.264,0.8959999999999999,179.81599999999997,197067.0,4.0
0.885,0.5870000000000001,6.0,-7.652,1.0,0.233,0.182,0.0,0.0709,0.926,180.03599999999997,138667.0,4.0
0.882,0.579,2.0,-10.937,1.0,0.209,0.0548,0.0233,0.192,0.5479999999999999,140.025,179280.0,4.0
0.753,0.5379999999999999,10.0,-10.704,1.0,0.31,0.2,2.89e-05,0.153,0.607,168.06799999999998,172000.0,4.0
0.914,0.515,1.0,-9.934,1.0,0.356,0.0031,0.0,0.105,0.215,150.016,162214.0,4.0
0.8290000000000001,0.7759999999999999,9.0,-9.76,0.0,0.0748,0.0314,0.0,0.0612,0.6709999999999999,115.002,150360.0,4.0
0.773,0.636,1.0,-8.346,1.0,0.294,0.024,0.0,0.321,0.524,119.85,219024.0,4.0
0.759,0.7559999999999999,4.0,-8.145,0.0,0.266,0.0903,2.36e-06,0.265,0.613,174.118,303493.0,4.0
0.931,0.541,1.0,-8.005,0.0,0.359,0.0116,0.0,0.106,0.214,133.955,160366.0,4.0
0.7879999999999999,0.82,7.0,-3.5660000000000003,1.0,0.226,0.0036299999999999,0.012,0.15,0.212,196.024,98090.0,3.0
0.602,0.762,2.0,-6.149,0.0,0.0347,0.0498,0.00819,0.121,0.1119999999999999,184.04,159987.0,4.0
0.857,0.765,11.0,-5.204,0.0,0.326,0.08,2.44e-06,0.149,0.8,163.05700000000002,111902.0,4.0
0.745,0.59,0.0,-4.601,0.0,0.0395,0.382,0.000204,0.212,0.3279999999999999,115.997,215667.0,4.0
0.659,0.871,11.0,-6.098,0.0,0.28,0.0104,2.12e-05,0.578,0.775,150.091,213707.0,4.0
0.889,0.6759999999999999,1.0,-7.519,1.0,0.362,0.103,0.0,0.525,0.526,196.038,217959.0,4.0
0.843,0.546,8.0,-7.713999999999999,1.0,0.4639999999999999,0.0195,0.0,0.374,0.427,159.10399999999998,215533.0,4.0
0.836,0.664,1.0,-10.035,1.0,0.401,0.218,2.34e-06,0.1159999999999999,0.6559999999999999,160.07,197854.0,4.0
0.809,0.816,11.0,-6.999,0.0,0.357,0.149,2.58e-05,0.381,0.5489999999999999,140.02100000000002,151299.0,4.0
0.8220000000000001,0.6990000000000001,1.0,-5.981,1.0,0.206,0.0555,0.0,0.285,0.672,130.043,134769.0,4.0
0.8079999999999999,0.537,1.0,-9.328,1.0,0.1169999999999999,0.531,6.1e-06,0.0992,0.535,122.045,126393.0,4.0
0.291,0.974,6.0,-2.997,0.0,0.171,0.0177,5.44e-06,0.8859999999999999,0.348,134.724,278600.0,4.0
0.619,0.899,4.0,-3.914,0.0,0.397,0.0689,0.0,0.106,0.507,150.186,154617.0,4.0
0.722,0.764,10.0,-5.656000000000001,0.0,0.3979999999999999,0.145,0.0,0.171,0.7959999999999999,139.83100000000002,245413.0,4.0
0.795,0.4529999999999999,1.0,-10.925,1.0,0.3779999999999999,0.237,0.000347,0.1639999999999999,0.238,126.087,152451.0,4.0
0.674,0.726,11.0,-3.813,0.0,0.141,0.126,1.56e-06,0.115,0.4429999999999999,160.067,144090.0,4.0
0.75,0.551,2.0,-13.248,1.0,0.353,0.198,0.0,0.0775,0.747,106.08,182335.0,4.0
0.7140000000000001,0.6829999999999999,10.0,-5.715,0.0,0.361,0.272,0.0,0.248,0.497,144.048,106704.0,4.0
0.6970000000000001,0.639,0.0,-5.088,0.0,0.0848,0.2,0.0,0.145,0.185,153.04399999999998,139188.0,4.0
0.7959999999999999,0.449,1.0,-10.469,1.0,0.316,0.0155,0.0,0.364,0.433,155.016,189088.0,4.0
0.637,0.5529999999999999,1.0,-8.754,1.0,0.145,0.0238,0.166,0.207,0.6759999999999999,113.25,117124.0,5.0
0.703,0.826,2.0,-7.521,1.0,0.275,0.00802,0.0,0.669,0.77,163.043,167853.0,4.0
0.445,0.606,4.0,-6.279,1.0,0.0778,0.82,0.0,0.1169999999999999,0.375,173.424,167996.0,5.0
0.49,0.921,6.0,-3.373,1.0,0.437,0.288,0.0,0.482,0.497,150.514,237733.0,4.0
0.7859999999999999,0.525,2.0,-10.417,1.0,0.185,0.127,0.000813,0.138,0.155,166.97,96827.0,4.0
0.723,0.7390000000000001,0.0,-7.943,1.0,0.401,0.4029999999999999,0.0,0.365,0.805,177.886,225267.0,4.0
0.7759999999999999,0.568,7.0,-5.273,1.0,0.22,0.0058,5.2e-06,0.721,0.492,172.15400000000002,261733.0,4.0
0.733,0.655,4.0,-7.574,0.0,0.0472,0.0246,0.0,0.156,0.265,138.023,227067.0,4.0
0.56,0.759,8.0,-6.891,1.0,0.352,0.144,0.0,0.108,0.589,155.192,217130.0,4.0
0.58,0.8190000000000001,6.0,-2.268,1.0,0.146,0.207,0.0,0.447,0.201,126.769,82260.0,4.0
0.792,0.701,6.0,-7.198,0.0,0.283,0.105,0.0,0.7609999999999999,0.251,207.78,324373.0,4.0
0.74,0.4629999999999999,11.0,-6.718,0.0,0.38,0.1669999999999999,0.0,0.147,0.7340000000000001,155.094,113032.0,4.0
0.727,0.62,8.0,-6.443,1.0,0.306,0.3979999999999999,0.0,0.0926,0.555,105.003,169979.0,4.0
0.807,0.2689999999999999,1.0,-14.226,1.0,0.0973,0.326,0.119,0.122,0.238,129.912,74736.0,4.0
0.894,0.639,11.0,-7.959,1.0,0.327,0.0574,0.0,0.154,0.555,164.938,117120.0,4.0
0.927,0.486,10.0,-7.236000000000001,1.0,0.309,0.319,1.8100000000000003e-05,0.0973,0.352,136.966,182320.0,4.0
0.649,0.772,11.0,-5.332000000000001,0.0,0.133,0.7170000000000001,0.00305,0.103,0.0294,109.973,219749.0,4.0
0.867,0.7440000000000001,2.0,-5.171,1.0,0.2269999999999999,0.268,0.0,0.0713,0.645,168.01,173288.0,4.0
0.802,0.46,2.0,-10.494000000000002,0.0,0.405,0.0279,0.0,0.08,0.502,173.90400000000002,158215.0,4.0
0.893,0.5379999999999999,11.0,-11.159,0.0,0.3289999999999999,0.0986,0.0,0.371,0.482,128.382,156187.0,4.0
0.721,0.711,8.0,-4.561,1.0,0.348,0.0738,0.000289,0.138,0.0751,149.81,159248.0,4.0
0.833,0.7829999999999999,4.0,-1.077,0.0,0.211,0.284,0.0,0.121,0.387,129.999,222707.0,4.0
0.506,0.787,8.0,-6.634,1.0,0.161,0.254,0.0,0.1119999999999999,0.3329999999999999,199.912,175339.0,4.0
0.6759999999999999,0.503,8.0,-6.115,1.0,0.0971,0.1369999999999999,6.36e-05,0.0981,0.196,162.85,91288.0,4.0
0.621,0.695,4.0,-5.124,1.0,0.0911,0.00584,0.0,0.086,0.298,173.96599999999998,136408.0,4.0
0.5429999999999999,0.706,5.0,-7.952999999999999,0.0,0.0554,0.00743,0.0048,0.3279999999999999,0.353,142.053,135211.0,4.0
0.679,0.715,9.0,-6.382999999999999,1.0,0.0407,0.0755,0.0,0.271,0.5710000000000001,127.435,214148.0,4.0
0.851,0.4039999999999999,0.0,-11.855,1.0,0.124,0.386,2.49e-06,0.0733,0.0651,200.0,150882.0,4.0
0.599,0.5710000000000001,2.0,-4.998,1.0,0.0665,0.198,0.0,0.0969,0.285,151.974,206453.0,4.0
0.915,0.612,1.0,-4.535,1.0,0.407,0.0944,0.0,0.115,0.758,129.93,118547.0,4.0
0.888,0.7290000000000001,10.0,-5.021,1.0,0.0728,0.00211,7.28e-05,0.118,0.963,140.032,129202.0,4.0
0.871,0.434,8.0,-11.366,0.0,0.588,0.332,6.459999999999998e-05,0.0788,0.5,153.05100000000002,178887.0,4.0
0.863,0.5870000000000001,2.0,-7.455,1.0,0.295,0.209,0.0,0.0832,0.7490000000000001,186.58,95484.0,4.0
0.747,0.624,11.0,-6.162000000000001,0.0,0.0353,0.08,0.0,0.289,0.209,195.928,123673.0,4.0
0.847,0.7440000000000001,1.0,-4.112,1.0,0.29,0.0975,0.0,0.0566,0.755,193.906,168520.0,4.0
0.63,0.8079999999999999,11.0,-5.44,0.0,0.349,0.026,1.98e-06,0.268,0.6779999999999999,144.536,147349.0,4.0
0.607,0.48,9.0,-7.832999999999999,1.0,0.635,0.451,0.0,0.357,0.142,171.332,152973.0,4.0
0.899,0.652,4.0,-10.576,0.0,0.513,0.0486,0.0,0.316,0.767,130.056,236308.0,4.0
0.8490000000000001,0.362,2.0,-8.585,1.0,0.41,0.519,1.62e-05,0.233,0.419,162.286,237157.0,4.0
0.828,0.581,0.0,-2.659,1.0,0.0429,0.0423,0.0009029999999999,0.109,0.145,133.999,200627.0,4.0
0.877,0.546,1.0,-4.953,1.0,0.158,0.0375,1.05e-05,0.108,0.624,141.016,163360.0,4.0
0.6759999999999999,0.578,3.0,-8.379,0.0,0.0809,0.0361,0.00125,0.0775,0.1159999999999999,149.982,144067.0,4.0
0.631,0.67,3.0,-9.829,1.0,0.0622,0.0223,0.138,0.358,0.0611,144.983,185491.0,4.0
0.861,0.66,11.0,-4.513999999999999,1.0,0.265,0.1669999999999999,0.0,0.134,0.371,129.99200000000002,162086.0,4.0
0.462,0.944,8.0,-2.938,1.0,0.315,0.312,0.000149,0.367,0.65,172.33,221627.0,4.0
0.84,0.515,11.0,-10.525,0.0,0.363,0.628,0.0,0.0732,0.818,143.889,146973.0,4.0
0.524,0.768,1.0,-8.333,0.0,0.47,0.437,0.0,0.103,0.475,166.145,174757.0,4.0
0.721,0.568,0.0,-11.295,1.0,0.414,0.0452,0.212,0.128,0.109,144.915,112511.0,4.0
0.742,0.579,0.0,-5.024,1.0,0.2019999999999999,0.0381,0.0,0.0952,0.502,144.994,258475.0,4.0
0.578,0.317,7.0,-9.567,1.0,0.0328,0.877,0.0,0.132,0.482,164.058,189900.0,4.0
0.672,0.551,0.0,-6.937,1.0,0.0405,0.109,0.0,0.287,0.344,203.88,152941.0,4.0
0.721,0.367,1.0,-9.558,1.0,0.121,0.804,0.00647,0.108,0.281,133.866,188060.0,4.0
0.916,0.8440000000000001,7.0,-3.967,1.0,0.236,0.0394,0.0,0.0778,0.586,190.38,312627.0,4.0
0.72,0.6559999999999999,11.0,-6.968999999999999,1.0,0.294,0.102,0.0,0.27,0.411,163.886,160707.0,4.0
0.777,0.452,1.0,-9.99,1.0,0.365,0.00243,0.0,0.1119999999999999,0.0511,139.97299999999998,96083.0,4.0
0.4629999999999999,0.632,7.0,-9.577,1.0,0.0525,0.3929999999999999,0.0,0.127,0.0894,163.71,100260.0,4.0
0.8590000000000001,0.6759999999999999,4.0,-3.994,0.0,0.0465,0.161,0.0,0.1639999999999999,0.26,119.008,225898.0,4.0
0.904,0.644,8.0,-8.0,1.0,0.265,0.00968,0.0,0.132,0.6,106.989,134667.0,4.0
0.655,0.598,7.0,-12.263,1.0,0.262,0.1169999999999999,0.00147,0.184,0.245,177.894,171477.0,4.0
0.585,0.504,2.0,-8.01,1.0,0.322,0.317,1.87e-05,0.154,0.3429999999999999,107.815,123333.0,3.0
0.879,0.564,10.0,-7.682,0.0,0.247,0.0474,9.43e-06,0.0519,0.523,187.816,282373.0,4.0
0.65,0.613,9.0,-6.13,0.0,0.128,0.00336,0.0,0.267,0.0804,149.972,194621.0,4.0
0.76,0.774,1.0,-6.589,1.0,0.1169999999999999,0.0138,8.67e-06,0.14,0.314,113.063,164127.0,4.0
0.858,0.737,1.0,-5.301,1.0,0.168,0.17,0.0,0.105,0.222,134.011,128955.0,4.0
0.619,0.607,1.0,-9.483,1.0,0.316,0.206,0.0,0.113,0.2019999999999999,195.798,219339.0,4.0
0.652,0.551,9.0,-10.836,1.0,0.0361,0.0314,0.0,0.0622,0.365,140.054,145055.0,4.0
0.815,0.946,2.0,-4.1530000000000005,1.0,0.268,0.0802,0.0,0.315,0.8640000000000001,175.014,111833.0,4.0
0.773,0.278,1.0,-14.78,1.0,0.105,0.297,8.909999999999998e-05,0.0918,0.0373,193.988,175308.0,4.0
0.7809999999999999,0.518,9.0,-4.657,0.0,0.0297,0.0652,0.000656,0.0522,0.61,199.968,136614.0,4.0
0.772,0.623,7.0,-6.149,1.0,0.354,0.148,0.0,0.408,0.6920000000000001,205.906,158496.0,4.0
0.485,0.72,6.0,-5.9910000000000005,1.0,0.127,0.0123,0.0,0.0546,0.0471,207.982,126960.0,4.0
0.879,0.376,1.0,-9.113,1.0,0.5479999999999999,0.0002319999999999,0.0,0.087,0.171,145.97799999999998,118909.0,4.0
0.731,0.65,0.0,-5.2860000000000005,1.0,0.271,0.107,0.0,0.124,0.605,154.968,177847.0,4.0
0.883,0.507,1.0,-4.919,1.0,0.332,0.0138,0.0,0.0963,0.168,141.94299999999998,192347.0,4.0
0.868,0.758,0.0,-8.3,1.0,0.0682,0.0122,0.00256,0.252,0.265,130.03799999999998,98833.0,3.0
0.914,0.3939999999999999,8.0,-10.239,0.0,0.365,0.1889999999999999,0.000168,0.0982,0.427,183.008,257747.0,4.0
0.659,0.7859999999999999,11.0,-4.567,1.0,0.265,0.0592,0.0,0.121,0.428,165.012,117055.0,4.0
0.8740000000000001,0.902,1.0,-6.191,0.0,0.139,0.0083299999999999,0.0,0.0915,0.309,134.954,100429.0,4.0
0.648,0.643,11.0,-7.747999999999999,1.0,0.0571,0.311,0.0,0.0751,0.54,136.929,226900.0,4.0
0.847,0.564,6.0,-9.341,0.0,0.0667,0.152,0.631,0.3389999999999999,0.4429999999999999,115.962,119165.0,4.0
0.794,0.6729999999999999,1.0,-6.426,0.0,0.258,0.636,0.0,0.208,0.785,119.959,74841.0,4.0
0.47,0.662,4.0,-9.99,0.0,0.314,0.425,0.0,0.14,0.77,185.166,172748.0,4.0
0.732,0.6890000000000001,2.0,-6.549,1.0,0.0438,0.0374,0.0,0.108,0.19,199.96,183693.0,4.0
0.555,0.373,5.0,-7.715,0.0,0.371,0.643,0.00535,0.15,0.318,170.66,154213.0,4.0
0.926,0.376,4.0,-12.123,1.0,0.556,0.5529999999999999,0.0,0.0987,0.206,129.97799999999998,162462.0,4.0
0.89,0.716,1.0,-9.673,1.0,0.296,0.174,0.000589,0.0657,0.6559999999999999,199.974,247400.0,4.0
0.779,0.72,4.0,-7.562,0.0,0.36,0.187,2.32e-06,0.34,0.6920000000000001,187.816,219840.0,4.0
0.664,0.59,6.0,-13.022,1.0,0.449,0.444,0.0,0.1159999999999999,0.345,110.981,159321.0,4.0
0.867,0.58,1.0,-10.566,0.0,0.313,0.321,3.29e-06,0.0767,0.963,155.007,142785.0,4.0
0.639,0.812,8.0,-4.113,1.0,0.0569,0.0773,0.0,0.115,0.5,182.016,73846.0,4.0
0.779,0.583,2.0,-9.606,1.0,0.0374,0.251,0.000127,0.198,0.1889999999999999,129.974,112222.0,4.0
0.552,0.598,6.0,-9.529,0.0,0.0983,0.000423,0.139,0.0805,0.442,155.134,123625.0,4.0
0.794,0.51,9.0,-7.314,1.0,0.42,0.0505,1.81e-06,0.0562,0.18,167.87900000000002,194561.0,4.0
0.495,0.763,1.0,-5.706,1.0,0.149,0.00754,0.0,0.27,0.272,173.34,232107.0,4.0
0.645,0.713,6.0,-5.355,1.0,0.0393,0.00835,0.0,0.113,0.5660000000000001,149.97799999999998,214507.0,4.0
0.79,0.677,7.0,-5.27,1.0,0.104,0.0151,1.06e-05,0.1689999999999999,0.75,160.001,239987.0,4.0
0.8270000000000001,0.435,5.0,-10.139,0.0,0.4579999999999999,0.0668,0.375,0.37,0.2189999999999999,156.05200000000002,98462.0,4.0
0.8740000000000001,0.456,5.0,-8.089,1.0,0.0629,0.0434,0.0,0.336,0.405,119.978,189822.0,4.0
0.73,0.935,10.0,-0.437,0.0,0.0581,0.00271,1.82e-05,0.3279999999999999,0.591,157.996,145823.0,4.0
0.621,0.601,6.0,-5.6160000000000005,0.0,0.148,0.0522,0.0,0.46,0.457,116.735,163636.0,5.0
0.862,0.585,6.0,-8.931000000000001,1.0,0.521,0.134,5.77e-06,0.0961,0.605,145.054,120059.0,4.0
0.813,0.6970000000000001,6.0,-6.735,1.0,0.0961,0.0355,0.000551,0.11,0.547,158.97799999999998,107737.0,4.0
0.636,0.5660000000000001,1.0,-4.99,1.0,0.369,0.0289,0.0,0.111,0.136,170.00099999999998,159032.0,4.0
0.552,0.492,4.0,-11.475,0.0,0.266,0.1159999999999999,3.77e-05,0.1169999999999999,0.0819999999999999,175.215,142124.0,4.0
0.427,0.679,1.0,-8.405,1.0,0.344,0.00103,0.0,0.159,0.311,137.398,159518.0,3.0
0.87,0.341,9.0,-14.15,1.0,0.439,0.481,0.0027,0.3289999999999999,0.436,119.054,160105.0,4.0
0.466,0.5479999999999999,10.0,-4.971,0.0,0.299,0.0116,0.0,0.502,0.337,164.958,144016.0,4.0
0.802,0.6970000000000001,1.0,-6.126,1.0,0.316,0.106,0.0,0.73,0.503,159.989,247533.0,4.0
0.7090000000000001,0.594,1.0,-8.417,0.0,0.253,0.00494,0.0224,0.107,0.335,127.022,166314.0,4.0
0.7020000000000001,0.476,0.0,-10.018,1.0,0.341,0.132,1.75e-06,0.0996,0.736,179.514,157500.0,4.0
0.6629999999999999,0.618,8.0,-10.447,1.0,0.0391,0.0465,0.000711,0.259,0.15,119.989,144048.0,4.0
0.775,0.679,5.0,-6.376,0.0,0.1669999999999999,0.071,0.0,0.109,0.494,153.986,161165.0,4.0
0.767,0.74,0.0,-9.449,1.0,0.038,0.0603,0.00515,0.122,0.295,110.048,157840.0,4.0
0.8029999999999999,0.467,9.0,-7.571000000000001,1.0,0.141,0.148,0.0,0.36,0.662,109.116,131840.0,4.0
0.785,0.26,2.0,-14.511,0.0,0.172,0.611,0.0,0.115,0.551,127.963,243755.0,4.0
0.8640000000000001,0.7290000000000001,2.0,-4.621,1.0,0.275,0.00908,0.0,0.105,0.285,203.982,124033.0,4.0
0.723,0.598,0.0,-10.42,0.0,0.13,0.4629999999999999,1.17e-06,0.108,0.654,176.00799999999998,163584.0,4.0
0.8109999999999999,0.563,0.0,-9.62,0.0,0.0877,0.114,0.0,0.145,0.337,107.559,198768.0,4.0
0.873,0.775,2.0,-4.7330000000000005,1.0,0.254,0.0404,0.0,0.0868,0.449,177.81799999999998,188813.0,4.0
0.6940000000000001,0.496,1.0,-12.087,1.0,0.089,0.5920000000000001,0.0,0.0859,0.4639999999999999,121.037,365036.0,4.0
0.52,0.5379999999999999,1.0,-8.109,1.0,0.206,0.367,0.00187,0.119,0.177,141.894,345133.0,4.0
0.795,0.7509999999999999,6.0,-6.7170000000000005,1.0,0.326,0.235,0.0,0.205,0.722,182.082,169613.0,4.0
0.474,0.631,5.0,-5.884,0.0,0.3429999999999999,0.0687,0.0,0.132,0.425,180.051,189323.0,4.0
0.83,0.574,11.0,-6.892,1.0,0.701,0.281,0.0,0.124,0.5379999999999999,143.892,190746.0,4.0
0.823,0.298,10.0,-13.521,1.0,0.19,0.0127,0.0,0.0731,0.284,117.996,179043.0,4.0
0.609,0.799,9.0,-6.882999999999999,1.0,0.24,0.33,0.0,0.108,0.5820000000000001,157.74,215509.0,4.0
0.523,0.867,9.0,-3.397,1.0,0.225,0.0406,3.81e-06,0.384,0.495,114.422,127687.0,4.0
0.552,0.6729999999999999,11.0,-10.4,1.0,0.0531,0.0626,0.1939999999999999,0.268,0.1009999999999999,124.985,126252.0,4.0
0.927,0.6890000000000001,9.0,-6.947,1.0,0.114,0.00262,9.29e-05,0.3989999999999999,0.505,139.94899999999998,123429.0,4.0
0.534,0.8190000000000001,5.0,-2.099,0.0,0.102,0.0259,0.0,0.124,0.129,116.632,179724.0,5.0
0.88,0.635,5.0,-8.214,1.0,0.0451,0.0408,0.000117,0.0927,0.606,123.997,143221.0,4.0
0.539,0.584,10.0,-10.616,0.0,0.335,0.2339999999999999,0.0,0.198,0.674,172.882,254560.0,4.0
0.648,0.89,1.0,-6.715,1.0,0.215,0.5660000000000001,0.0,0.341,0.772,180.132,320758.0,4.0
0.556,0.607,8.0,-8.003,1.0,0.284,0.0122,0.0,0.355,0.319,179.96099999999998,181333.0,4.0
0.826,0.46,1.0,-11.39,1.0,0.132,0.214,0.000593,0.267,0.332,120.014,212509.0,4.0
0.847,0.444,8.0,-10.167,0.0,0.492,0.336,0.0,0.0996,0.667,115.042,117943.0,4.0
0.773,0.52,6.0,-7.02,1.0,0.349,0.3,2.26e-06,0.0951,0.6659999999999999,158.06,111867.0,4.0
0.8029999999999999,0.711,8.0,-5.563,1.0,0.401,0.0815,0.0,0.115,0.7070000000000001,159.953,137738.0,4.0
0.69,0.8590000000000001,2.0,-3.44,1.0,0.173,0.24,2.18e-06,0.0709,0.348,157.95600000000002,268219.0,4.0
0.866,0.4589999999999999,8.0,-12.448,1.0,0.356,0.0402,0.0,0.111,0.631,184.008,136190.0,4.0
0.648,0.85,6.0,-4.248,0.0,0.0561,0.123,0.000347,0.0529,0.5670000000000001,170.06099999999998,208667.0,4.0
0.843,0.484,0.0,-10.341,1.0,0.0761,0.1119999999999999,0.00133,0.111,0.411,189.982,121487.0,4.0
0.872,0.6659999999999999,2.0,-7.627999999999999,1.0,0.364,0.336,1.03e-06,0.0707,0.527,199.79,127112.0,4.0
0.785,0.529,2.0,-6.198,1.0,0.155,0.0514,5.870000000000001e-05,0.0886,0.473,129.019,201085.0,4.0
0.6920000000000001,0.7290000000000001,0.0,-8.261000000000001,1.0,0.418,0.317,0.0,0.293,0.327,129.89600000000002,260769.0,4.0
0.441,0.596,7.0,-7.0120000000000005,1.0,0.111,0.0698,1.48e-06,0.16,0.138,139.778,180480.0,4.0
0.462,0.623,5.0,-8.174,0.0,0.119,0.00563,0.0,0.767,0.42,109.237,171908.0,4.0
0.412,0.738,0.0,-6.202999999999999,1.0,0.236,0.253,0.0,0.114,0.3979999999999999,160.75,163161.0,4.0
0.898,0.452,2.0,-9.252,1.0,0.427,0.115,0.0,0.0557,0.1969999999999999,200.08,179130.0,4.0
0.943,0.442,10.0,-7.651,0.0,0.0839,0.0927,0.0,0.1009999999999999,0.292,119.985,150073.0,4.0
0.608,0.4039999999999999,11.0,-11.028,1.0,0.445,0.773,0.0128,0.708,0.3979999999999999,127.263,116568.0,4.0
0.6559999999999999,0.639,5.0,-6.921,1.0,0.192,0.0134,0.0,0.239,0.309,195.96400000000003,187847.0,4.0
0.943,0.654,1.0,-5.175,1.0,0.2739999999999999,0.0552,0.0,0.0893,0.608,200.182,139500.0,4.0
0.7240000000000001,0.8909999999999999,1.0,-0.354,1.0,0.294,0.0261,0.0,0.273,0.71,184.956,310250.0,4.0
0.763,0.541,9.0,-8.843,0.0,0.3289999999999999,0.466,0.0,0.0693,0.885,180.06400000000002,217467.0,4.0
0.767,0.6729999999999999,3.0,-6.417000000000001,0.0,0.0609,0.662,0.0,0.236,0.926,114.079,151514.0,4.0
0.731,0.494,9.0,-11.802,1.0,0.226,0.44,0.0,0.1119999999999999,0.31,163.949,141950.0,4.0
0.675,0.599,10.0,-9.645,0.0,0.265,0.565,0.0103,0.142,0.8370000000000001,165.96599999999998,181850.0,4.0
0.789,0.846,11.0,-4.518,1.0,0.416,0.0478,0.0,0.265,0.716,154.976,154772.0,4.0
0.373,0.862,1.0,-1.98,1.0,0.0612,0.162,0.0,0.48,0.32,113.252,150267.0,5.0
0.77,0.728,1.0,-5.625,1.0,0.396,0.111,0.0,0.0954,0.792,182.956,274453.0,4.0
0.742,0.674,9.0,-5.642,0.0,0.154,0.154,0.0,0.122,0.732,139.878,233143.0,4.0
0.906,0.351,7.0,-10.18,1.0,0.239,0.00591,0.0,0.109,0.315,143.891,200000.0,4.0
0.9,0.568,6.0,-9.155,0.0,0.302,0.0138,0.0002,0.225,0.222,129.997,192067.0,4.0
0.8,0.603,1.0,-6.947,0.0,0.0359,0.0979,0.000972,0.108,0.51,114.977,145972.0,4.0
0.86,0.556,1.0,-8.27,1.0,0.1939999999999999,0.0608,0.0,0.114,0.74,174.922,145371.0,4.0
0.799,0.843,8.0,-4.542,1.0,0.0937,0.0419,0.848,0.298,0.923,130.02,103732.0,4.0
0.8859999999999999,0.726,10.0,-5.776,1.0,0.1689999999999999,0.0562,1.94e-05,0.0951,0.514,155.97799999999998,184573.0,4.0
0.675,0.57,7.0,-6.24,1.0,0.0641,0.105,0.0,0.149,0.422,192.18400000000003,144484.0,4.0
0.7959999999999999,0.48,5.0,-6.562,0.0,0.0533,0.0736,1.76e-05,0.105,0.3429999999999999,191.962,166092.0,4.0
0.931,0.3,5.0,-12.413,0.0,0.377,0.0186,0.0,0.111,0.124,196.024,147461.0,4.0
0.812,0.787,11.0,-6.691,1.0,0.0649,0.0252,0.367,0.31,0.298,169.0,116893.0,4.0
0.7559999999999999,0.867,7.0,-3.626,1.0,0.162,0.155,0.00285,0.33,0.6659999999999999,129.983,156780.0,4.0
0.726,0.8240000000000001,7.0,-5.011,0.0,0.345,0.584,1.14e-06,0.113,0.382,130.118,289587.0,4.0
0.78,0.836,1.0,-6.145,1.0,0.317,0.0634,0.0,0.141,0.735,181.708,224860.0,4.0
0.738,0.648,5.0,-7.711,0.0,0.122,0.0993,0.096,0.0985,0.355,169.984,197647.0,4.0
0.672,0.768,0.0,-6.683,1.0,0.0372,0.00151,0.0035,0.144,0.216,138.0,155576.0,4.0
0.785,0.479,3.0,-10.247,1.0,0.362,0.0417,3.5e-05,0.3339999999999999,0.727,175.382,339893.0,4.0
0.748,0.462,8.0,-11.503,1.0,0.365,0.0942,2.95e-06,0.145,0.491,159.049,211321.0,4.0
0.795,0.6890000000000001,0.0,-5.447,1.0,0.244,0.0302,0.0,0.0823,0.5479999999999999,165.925,141039.0,4.0
0.6729999999999999,0.664,2.0,-4.947,1.0,0.115,0.547,0.00151,0.1,0.314,182.746,147749.0,4.0
0.851,0.461,8.0,-7.876,1.0,0.322,0.474,0.0,0.258,0.62,143.974,153561.0,4.0
0.465,0.84,0.0,-4.35,1.0,0.0722,0.125,0.0,0.138,0.672,167.96200000000002,142026.0,4.0
0.752,0.7040000000000001,3.0,-6.684,1.0,0.0782,0.121,0.000135,0.1,0.487,172.081,239334.0,4.0
0.868,0.4429999999999999,8.0,-13.258,0.0,0.351,0.483,0.0,0.0607,0.73,190.038,210207.0,4.0
0.767,0.586,1.0,-8.246,1.0,0.077,0.0124,0.31,0.0927,0.0761,205.008,138789.0,4.0
0.715,0.81,2.0,-6.625,0.0,0.415,0.181,0.0,0.535,0.594,133.25799999999998,174096.0,5.0
0.5870000000000001,0.642,1.0,-5.371,1.0,0.3429999999999999,0.0111,1.65e-05,0.348,0.7559999999999999,181.788,160528.0,4.0
